Unnamed: 0,Max_Enhancement_from_char_curv,Time_to_Peak_from_char_curv,Uptake_rate_from_char_curv,Washout_rate_from_char_curv,Maximum_variance_of_enhancement_Tumor,Peak_location_of_enhancement_variance_dynamics_Tumor,Enhancement_variance_increasing_rate_Tumor,Enhancement_variance_decreasing_rate_Tumor,Grouping_based_variance_of_peak_enhancement_slope_3D_tumor_Group_1,Grouping_based_variance_of_peak_enhancement_slope_3D_tumor_Group_2,Grouping_based_variance_of_peak_enhancement_slope_3D_tumor_Group_3,Grouping_based_variance_of_washin_slope_3D_tumor_Group_1,Grouping_based_variance_of_washin_slope_3D_tumor_Group_2,Grouping_based_variance_of_washin_slope_3D_tumor_Group_3,Grouping_based_variance_of_washout_slope_3D_tumor_Group_1,Grouping_based_variance_of_washout_slope_3D_tumor_Group_2,Grouping_based_variance_of_peak_enhancement_slope_2D_tumorSlice_Group_1,Grouping_based_variance_of_peak_enhancement_slope_2D_tumorSlice_Group_2,Grouping_based_variance_of_peak_enhancement_slope_2D_tumorSlice_Group_3,Grouping_based_variance_of_washin_slope_2D_tumorSlice_Group_1,Grouping_based_variance_of_washin_slope_2D_tumorSlice_Group_2,Grouping_based_variance_of_washin_slope_2D_tumorSlice_Group_3,Grouping_based_variance_of_washout_slope_2D_tumorSlice_Group_1,Grouping_based_variance_of_washout_slope_2D_tumorSlice_Group_2,Variance_of_Uptake_Tumor,Change_in_variance_of_Uptake_Tumor,SER_map_std_dev_tumor,SER_map_skewness_tumor,SER_map_kurtosis_tumor,PE_map_std_dev_tumor,PE_map_skewness_tumor,PE_map_kurtosis_tumor,WashinRate_map_std_dev_tumor,WashinRate_map_skewness_tumor,WashinRate_map_kurtosis_tumor
-1.1115078563161973,0.11354124577002463,-0.07785254391748377,-0.18477203031463876,0.7677953091824989,0.7501033473939143,1.1741078380730143,0.46995098804600377,-0.07049280427809272,0.17389547488547996,0.7456093718564969,1.2992302431869782,0.17389547488547996,0.3002576432256649,1.2689026922534568,0.016187674347565854,-0.011005177881293897,0.617343833818671,-0.07573622375809343,-0.045163718148066426,0.617343833818671,-0.07827652982706962,-0.04781642213549834,0.6338991753773009,-0.051588335714617475,-0.4977055754415648,0.7416713663468107,0.06795190414533726,-0.3210286828904247,-0.3351008546419456,2.370872391374825,-0.1784828414112394,-0.21581009848319244,-0.6418652686251692,-0.07871308002992071,-0.2865990558424365
-1.1077470631453499,0.8009435045119953,-0.07785254391748377,0.1658163388503153,-0.0560414774100381,-0.15092915481447633,-1.3970397060615618,-0.1799820614402349,-0.06994093145610623,-0.18304349042243614,-0.10279822769169063,-0.10849665774071576,-0.18304349042243614,-0.09012383046106205,-0.11868624060818828,-0.15634354065410971,-0.05387472136080081,-0.11359512998724808,-0.09127771866760713,-0.04623686398263846,-0.11359512998724808,-0.10761226999815197,-0.04884751127368441,-0.08311691013206521,-0.0882749612673912,6.295458481580989,-1.5910056723125963,-0.5260406357759976,-0.011545472257189635,-0.3600421825117494,-0.37237132303723497,-0.5392177802422262,-0.23629450112180192,0.24399415179462894,-0.7946233225636644,-0.2882277285367924
-1.1039862699745024,0.6262593936635598,-1.1300783328022257,1.490236335857228,-0.26327780772707554,-0.07191539366232205,0.3170586566948223,-0.10556699147052637,-0.07049280427809272,-0.17446499465823487,-0.06143433929801976,0.024821793618097027,-0.17446499465823487,-0.04803667578799447,0.11497354784390902,-0.15456754198964545,-0.05221080408664357,-0.1017008917332282,-0.08023477619689007,-0.04448947200402146,-0.1017008917332282,-0.08328577986155643,-0.045762823872683836,-0.08132240093861524,-0.08135841281283691,0.3247799589999005,-0.9294524833330372,-0.40866613198822566,-0.9643458280133309,-0.09396431278313697,0.20863666302017955,0.29495144759573017,-0.10427725828223848,-0.8362129413010078,-0.8898237316505366,1.7555600079509124
-1.1002254768036548,-0.08254914385227352,0.9743732449672583,-0.6354506558643994,-0.5757378106162806,-0.09529324049392734,0.3170586566948223,-0.128121560210883,-0.07049280427809272,-0.11242674808243872,-0.02995189636049256,-0.08727518599829391,-0.11242674808243872,-0.016003748109936107,-0.08149255475722623,-0.1422790010310353,-0.05092989735317131,-0.08482771950967037,-0.08743779755894879,-0.04558783607480816,-0.08482771950967037,-0.09915331051133182,-0.047701776238454105,-0.08325126880562697,-0.08306746284586658,-0.8793919921266476,2.1223984453015476,-0.235568118734301,-0.06698043384583248,-0.328938870906909,0.30521493668216176,-0.09738500332793835,-0.189974369691489,-0.8698131177221788,-0.3354892796914321,-0.515475373665663
-1.0964646836328074,1.3271637803459682,2.0265990338520004,-0.45129468561363084,-0.5757378106162806,-0.09717496064362714,1.1741078380730143,-0.14312932400641706,-0.07049280427809272,-0.141893099375777,-0.07329143174151481,-0.06514865676057802,-0.141893099375777,-0.06418575470763752,-0.07618698631721457,-0.15019461753104799,-0.052595480308852346,-0.05025644381666472,-0.06847474782719594,-0.04272988713683974,-0.05025644381666472,-0.07570782362643168,-0.04539966077287547,-0.08229271534391468,-0.07829442045800979,-0.8770834030454834,0.6290515412851541,-0.5077674755542062,0.4793922513491881,-0.24126246842952337,0.17383484218690856,-0.030624996911895352,-0.17061995721026932,-0.10304065433740126,-0.6119959856118348,0.861940928335043
-1.0927038904619597,-0.22542964088479392,2.0265990338520004,-0.8472209344753311,-0.5757378106162806,0.5641320370265119,1.1741078380730143,0.3353844024137983,-0.07049280427809272,-0.054706221240822354,0.36612448914234874,0.52772664557812,-0.054706221240822354,0.14928830022035833,0.5083064046945531,-0.004031124301940328,0.582661967382524,-0.10175991826503852,0.48233216817898517,0.09217456320674074,-0.10175991826503852,0.49393633913442464,0.08855863860466343,-0.07490534265559677,0.2903368654204019,-0.7697523369482374,2.6000229282362852,0.6833550136318748,-0.06207206835847579,-0.3282061291792918,0.5548055250320298,0.12320780867930356,-0.14502486487155883,-0.6935529936004019,0.5465159996332035,-0.8089343434938956
-1.0889430972911123,0.636131179647719,-0.07785254391748377,0.08175888419750134,-0.009557526879196386,-0.1508161664638577,0.3170586566948223,-0.18168918170635365,-0.07049280427809272,-0.18251702151965193,-0.10261874410657669,-0.10842331350019382,-0.18251702151965193,-0.08994120852436031,-0.11855769426257844,-0.15700758986438718,-0.053934644111925986,-0.11216847692717108,-0.09100542429072618,-0.04622714907481865,-0.11216847692717108,-0.10701243290844423,-0.04883036145605885,-0.08453402685680418,-0.08888589948931888,1.6348628711463467,-1.287214514418396,-0.5175924174125824,-0.014086884686823665,-0.36020164356537876,-0.3794285685778046,-0.5235598342343021,-0.23616427440255716,1.334657443347336,1.4458412242092906,-0.39545875411121356
-1.0851823041202648,-0.4541105013572557,-0.07785254391748377,-0.474285336021852,-0.4571950041948418,-0.15100797640503738,-0.5399905246833697,-0.18145822733529718,-0.07035973047140377,-0.18324711378820924,-0.10236942009733414,-0.10846604490517565,-0.18324711378820924,-0.08968752497215572,-0.11863258720460224,-0.15728871964222726,-0.05357862885878917,-0.11574216643417987,-0.09086445860848523,-0.04624796077019954,-0.11574216643417987,-0.10670189970701482,-0.04886710053654021,-0.08506560009548637,-0.08640912037084475,-0.8498694936746702,0.5343176186190192,-0.5156876849178287,-0.019902122048748947,-0.35909681258290294,-0.39212924601316784,-0.4252017829575123,-0.2289297766941457,-0.4329089659701758,-0.3513828273040203,-0.16504833751294365
-1.0814215109494172,-0.474484756143521,-1.1300783328022257,0.36743497336245645,-0.2391361463477379,-0.15140221413725727,-1.3970397060615618,-0.1813512614043014,-0.07044741164679039,-0.1836854874746446,-0.10289109337917828,-0.10864737251976055,-0.1836854874746446,-0.09031467836487453,-0.11907072894985507,-0.15724688963085584,-0.05372299676505506,-0.11602891511656953,-0.09168278956021937,-0.04625252860170131,-0.11602891511656953,-0.10825135234184746,-0.0488975962282873,-0.08517747082385144,-0.08811303973114235,0.7734497250065766,-1.0974571450721915,-0.506292197420776,-0.019910062362592493,-0.3602909099762325,-0.40721500569893265,-0.5351880608810434,-0.23622885866389695,3.91043909612564,0.2562264028151787,-1.332163418001246
-1.0776607177785698,0.15278335577044083,-0.07785254391748377,-0.16475779967650736,-0.4430734089538317,-0.14659210361492567,1.1741078380730143,-0.178886969571256,-0.07049280427809272,-0.17986511078003525,-0.10028312544421678,-0.10494986017847795,-0.17986511078003525,-0.08868227471867167,-0.1154254910420876,-0.15571856972433568,-0.05342642293182957,-0.11395512868868517,-0.09055216286497343,-0.04610711178543598,-0.11395512868868517,-0.10629217408472207,-0.04875319929135759,-0.0856269696271845,-0.08796613280020903,0.32896894586241626,-0.7516964151530053,-0.035004857227420985,0.42507498246482656,-0.13124977118155537,-0.2877282155074726,-0.4200259670112752,-0.23012313915980373,0.5252507691107007,0.16398080726322994,-0.6353859098804618
-1.073899924607722,-0.7942186163937749,-0.07785254391748377,-0.6477470142081319,-0.28987063098344457,-0.1510800063088783,1.1741078380730143,-0.18213436155328638,-0.07049280427809272,-0.18353258148484833,-0.10316132861516511,-0.1084066921385434,-0.18353258148484833,-0.09037942938865356,-0.11883345124303765,-0.1571739135486686,-0.05272999354404215,-0.11542453574485971,-0.09175058102103648,-0.046243042199906104,-0.11542453574485971,-0.1083433789257967,-0.04888817635927289,-0.08387332471038636,-0.08038915258962989,-0.005011678868502315,-0.46418093008208244,-0.5210640048599097,-0.07203786779591115,-0.348857669392,-0.4250903479282248,-0.5298735799704182,-0.2362320732068241,-0.8471903308681376,-0.690945493116642,0.597156873846513
-1.0701391314368747,-0.9915613395228803,-0.07785254391748377,-0.7483955974627541,-0.4789250150630399,-0.15144817698756075,0.3170586566948223,-0.1822989352437161,-0.07049280427809272,-0.18391489202846706,-0.10311898000454925,-0.10856855436692212,-0.18391489202846706,-0.09045019127304728,-0.11881224980120375,-0.1569461878839147,-0.05398097594310738,-0.11724976024982818,-0.09173491410390433,-0.04625362789588863,-0.11724976024982818,-0.10861942550050771,-0.04887710476651664,-0.08673701895088502,-0.08892508970512475,-0.6385387855354129,0.5828053552168171,-0.4436564526269998,-0.6003638681161164,-0.25152205112594095,-0.4380627012887441,-0.5239421825399517,-0.2360640389129711,-0.9095810592409862,-1.4952985697818961,0.7370614263123156
-1.0663783382660272,1.3876830586953683,-1.1300783328022257,2.266917755134645,3.5476341284644457,-0.08973338657283131,-1.3970397060615618,-0.0028599973724125647,0.03713147631227697,0.10885533547150565,-0.09539729251379538,-0.10786837104464841,0.10885533547150565,-0.08259348658736845,-0.11758507767842058,0.7166430439382775,-0.011357594006859057,-0.03472476347981151,-0.08952086989682727,-0.04615555808004774,-0.03472476347981151,-0.10374210908703652,-0.0487039812034897,0.17903861022317444,-0.011287650370584478,-0.40584473117182845,1.3477705977277372,3.7532910227756635,0.02717155574625742,-0.21435292834719108,0.4696503480631301,0.1939167406385716,-0.10840021755432332,0.8051098986251789,1.934754436994314,1.4191848676424694
-1.0626175450951796,-0.5142289321004989,-1.1300783328022257,0.3268943855032815,0.20886671932376605,-0.145485126323183,2.0311570194512063,-0.1790100305465398,-0.07049280427809272,-0.17663719002751715,-0.10051196408683827,-0.10146698825300655,-0.17663719002751715,-0.08895357681645058,-0.1145959519538398,-0.15254256977002553,-0.05309757508691208,-0.11347253317809086,-0.09097988322117655,-0.046129368074190866,-0.11347253317809086,-0.1079967023053302,-0.04882970915052043,-0.08422792592765765,-0.08710544887692215,-0.2993382893731391,0.3787436496467813,0.32530960055832064,-0.04582950575119729,-0.2704770186297944,-0.2929453782048202,-0.018981590677249912,-0.1486812318755055,-0.5567594737095457,0.14820394102005902,-0.6940089712499153
-1.0588567519243322,2.3387568171563426,0.9743732449672583,0.18782440840724463,-0.5757378106162806,-0.12129688999531184,-0.5399905246833697,-0.1384610634643585,-0.06099407677221738,-0.1669691291077282,-0.061447453436472003,-0.10069505185893043,-0.1669691291077282,-0.04805001923308326,-0.10501280260058354,-0.14985822764464407,-0.04960026822805066,-0.05117704488102448,0.02076232759274129,-0.04582365290576678,-0.05117704488102448,0.13920066844497372,-0.04811806589544205,-0.07208325208154844,-0.07060883761123081,-0.7890888174912536,0.44151004601376104,-0.4891003763235478,1.0211594056463456,-0.014242865021914365,0.06930946798394447,0.6415710793581846,0.024099146859565154,-0.7885381534388884,-0.5199336407716193,-0.35804563452902277
-1.0550959587534845,-0.7347907375245711,0.9743732449672583,-0.8572211584767673,-0.5757378106162806,-0.14927364720914865,0.3170586566948223,-0.18020098406290672,-0.07049280427809272,-0.18304132997814285,-0.10284215206943494,-0.10710895867094768,-0.18304132997814285,-0.09016852287639904,-0.11625409811198946,-0.157875441314008,-0.05392885138677789,-0.11743819634555311,-0.0912552383651421,-0.04620372903004593,-0.11743819634555311,-0.10756274815579576,-0.048789017832003505,-0.08675206857806513,-0.08894638745773972,-0.5342965090348731,0.45184963188831934,-0.5336224346861923,-0.02217329057864017,-0.36006652338790446,-0.3574279768385151,-0.4314082359454775,-0.23327115523927797,-0.8951205797622167,-0.16166715710995905,-1.1112726449797612
-1.051335165582637,-0.8959532609247256,0.9743732449672583,-0.9120184822958427,-0.5201844959099547,-0.13985096197106822,2.0311570194512063,-0.17574858012923858,-0.07049280427809272,-0.17070238987411837,-0.10008422297278152,-0.10055567008364366,-0.17070238987411837,-0.08942291685916932,-0.11402095406676264,-0.1568266031730403,-0.05366565698112486,-0.11590078865100747,-0.08998708415103383,-0.04595955354641433,-0.11590078865100747,-0.10787853145898246,-0.04872179008790041,-0.08618528134801792,-0.08831039486173711,-0.842866006002663,2.375071298952488,-0.25835533543138556,0.028078783333806992,0.181990531802376,-0.24850447036113302,1.582798819673032,0.7932000264757939,-0.8533272861867274,-0.08671790001034989,-0.7824643231811129
-1.0475743724117894,-0.21870778258013254,-0.07785254391748377,-0.35422542317823313,-0.5129570613616209,-0.15105627902536856,0.3170586566948223,-0.18192083842448636,-0.07049280427809272,-0.18309697917727188,-0.10281782027042764,-0.10845587129651979,-0.18309697917727188,-0.09014376562489144,-0.11861475649008302,-0.15723423253745103,-0.05394545557525911,-0.1164670478172195,-0.09157146440848632,-0.04624557168006048,-0.1164670478172195,-0.10825936228239716,-0.048862883053375605,-0.08522688600790064,-0.08870046131486659,0.0907760482929275,-0.6697009476460177,-0.5066312518307072,0.7815003619941684,-0.1559092887743363,-0.40203152706202133,-0.511996836040755,-0.23584558395850494,-0.839631425655535,0.7118733747182898,-0.40797167433746134
-1.043813579240942,-0.19785526663191436,2.0265990338520004,-0.8401892039441048,-0.5757378106162806,0.5515168850149657,1.1741078380730143,0.32625623135304993,-0.07049280427809272,-0.17394680513290403,-0.09260678072556862,0.5052755219794995,-0.17394680513290403,-0.08441780378657159,0.48617268903390987,-0.15540821103690794,-0.04877701170279466,-0.11707967121779789,-0.09045966305867369,-0.04595328392483414,-0.11707967121779789,-0.10710492161402423,-0.048600450300863754,-0.08658029734232467,-0.08796355358861303,-1.1328926283687164,2.8445716498368245,-0.5146309668257514,0.023312267372225193,-0.35883781091602907,2.2035913401501515,0.2199553536396747,-0.1554694863915912,-0.6572733172580065,0.24412349931119043,-0.028013825628393933
-1.0400527860700945,-0.5429660290879785,0.9743732449672583,-0.7919982987018551,-0.5757378106162806,-0.15151795736242837,-1.3970397060615618,-0.1816862629825678,-0.07040970859071634,-0.18347288405090023,-0.10313232279020676,-0.10866767569043272,-0.18347288405090023,-0.09046376736334114,-0.11898597419753841,-0.15747143397923138,-0.05401566388052762,-0.11633225056634593,-0.09178219618216583,-0.04626358949023842,-0.11633225056634593,-0.10872358315717538,-0.048894690062180515,-0.08604532326259501,-0.0892595256484265,-0.189025642840809,-0.600716559198868,-0.46589788411192096,-4.958660357405883,4.7932610589032505,-0.4182521437470263,-0.5177768845652198,-0.2354929888851787,0.21793121471262109,1.727676633833406,2.9474771538430558
-1.036291992899247,-0.5695435730903986,-0.07785254391748377,-0.5331584221253043,-0.521293647012011,-0.15147240631148887,-1.3970397060615618,-0.18155442222960907,-0.07035770090425628,-0.18292168107060533,-0.1030438381342374,-0.10870873943455764,-0.18292168107060533,-0.09031996579177252,-0.11913122827574063,-0.1570784041835688,-0.05380801654489885,-0.1140790363176962,-0.0916301071041308,-0.046267708438523056,-0.1140790363176962,-0.10817872896065456,-0.04891266960148063,-0.08507827756178452,-0.08816868812816271,0.6349990240867176,-0.9414671283336744,0.008934106980354978,5.618127860985289,5.920694842571914,-0.4137191047305082,-0.4379801605286653,-0.22369316535591102,0.8062127736362426,2.291755472337307,2.724662896138406
-1.0325311997283995,1.6998347752625982,0.9743732449672583,-0.029417275863642678,-0.5757378106162806,0.012752128599939285,0.3170586566948223,-0.023881134569533464,-0.07049280427809272,-0.13961436788522807,-0.05034360292707901,0.003784865786270635,-0.13961436788522807,-0.036752012880108265,0.07810330177694,-0.12834525683707954,-0.04968335675434762,-0.09267474763646535,-0.059498844783370614,0.003464549265893752,-0.09267474763646535,-0.037606611257561776,0.038890858328431734,-0.07735662196344183,-0.08506187124661953,-1.153753326179414,2.336031286644234,-0.17622561984277324,-1.0276357706777406,-0.11223567733692802,0.49722816791580166,-0.2836395778362017,-0.22271595830990765,-0.1814478006827713,0.44647806287242736,-0.055064537096016386
-1.0287704065575518,-0.5104982146898236,0.9743732449672583,-0.7809588256175596,-0.5757378106162806,-0.1502956749501647,0.3170586566948223,-0.18118701990724004,-0.07049280427809272,-0.18339834210510078,-0.10308049381275726,-0.1079491749710904,-0.18339834210510078,-0.0904110321328013,-0.11772669819805683,-0.15599480154674383,-0.0538541396721505,-0.11562225340162235,-0.09165239779915167,-0.04624236402389957,-0.11562225340162235,-0.10843765039129231,-0.048857220547957575,-0.08023482460065287,-0.08859594905648334,0.2620530550440287,-0.4856043785623627,-0.19855642140277954,0.9274925011384163,-0.1684105064580726,-0.39997721265953456,-0.2870896724589272,-0.21294205214534911,-0.8853874225841503,-1.1913502040641346,0.13846111644343842
-1.0250096133867044,-0.35649051776653135,-1.1300783328022257,0.48779363403708853,0.08104859164819661,-0.15099906997794,-1.3970397060615618,-0.1801844204990088,-0.07024331999748194,-0.18254240086618193,-0.10272829986025794,-0.10839647718404453,-0.18254240086618193,-0.0900042855574188,-0.11882338070481398,-0.1571585953516057,-0.05397089048468768,-0.11480030754144253,-0.0914355091387704,-0.04624782186380755,-0.11480030754144253,-0.10775655242843268,-0.04889292250105103,-0.08557292167949476,-0.08921191144971022,-0.7861240478947651,0.4193563383274897,-0.5091541805993963,0.016280292718620443,-0.35488478606446217,-0.3768468080889333,-0.3517631128740709,-0.20619535122122212,-0.8594907033491134,1.4407565821211958,2.311936307297417
-1.021248820215857,-0.8423209223177489,-0.07785254391748377,-0.6722801151290164,-0.3816926384250143,-0.14977332836226198,-0.5399905246833697,-0.1796714746233273,-0.07030740315369265,-0.1839549769861294,-0.10175615333627283,-0.10718018799089432,-0.1839549769861294,-0.08908115691033368,-0.11762428708065557,-0.15699069590729717,-0.053852045938677984,-0.11695862541024782,-0.09077269756094122,-0.04612797462875937,-0.11695862541024782,-0.10687905073495786,-0.04877391581334529,-0.084402251401833,-0.08904936129771197,-0.6158464047734494,0.2785959079471009,0.2204022891412999,-0.14256336848573906,-0.3118532400644286,-0.4114722489614396,-0.4748116307195179,-0.2351493244513914,-0.05150551016715041,-2.1560359723809808,0.6255044367858157
-1.0174880270450093,-0.059206335012274104,-0.07785254391748377,-0.27287661806286106,-0.27566786801051063,-0.15049550513075288,-1.3970397060615618,-0.1787269268243876,-0.07006395924549452,-0.1810059355465999,-0.10225546592636997,-0.10829725073457079,-0.1810059355465999,-0.08957157826102051,-0.1183367511084468,-0.15548781000795878,-0.05383833720526829,-0.10980111536864604,-0.09078480463325407,-0.04621427124704532,-0.10980111536864604,-0.10652643002147223,-0.04880762810626056,-0.08277507880615835,-0.08796498942929529,-0.3668784028663641,-0.08427646593285598,-0.5284193111021507,-0.01644869002176628,-0.35997903686049565,-0.3477098277715535,-0.5142357667230075,-0.2360089848191267,0.15197801670294322,0.9758589207472637,-1.1658261228891595
-1.0137272338741619,0.012599553616904917,-0.07785254391748377,-0.23625423419549785,0.055330854402923055,-0.15096825368266323,0.3170586566948223,-0.18183591299669818,-0.07049280427809272,-0.18296063674603688,-0.10284103940806619,-0.10822953762369286,-0.18296063674603688,-0.09016739075964349,-0.11821807412861458,-0.15695429278746234,-0.05391020463299835,-0.11467937372917876,-0.09145847853783214,-0.04621662986896226,-0.11467937372917876,-0.1080104657880677,-0.048811791803587745,-0.08504174534438982,-0.08877763044873296,1.0056491613383314,-1.16121472904865,-0.5242211525263519,0.01352883651564974,-0.35809225836225483,-0.3811313594690213,-0.49761155617223135,-0.23419292721804014,-0.8029622975417479,0.13467951537238768,-1.1777628555561173
-1.0099664407033142,-0.4920333875495665,0.9743732449672583,-0.7746805476983453,-0.5757378106162806,-0.14483290596475798,-1.3970397060615618,-0.1623373743914597,-0.06828167623235244,-0.1542162036814418,-0.09903456252727828,-0.10661388170011962,-0.1542162036814418,-0.08629435591058685,-0.11538640441248908,-0.1418190996068713,-0.05156252471841792,-0.11359609611673178,-0.09055825876788695,-0.0462310035257277,-0.11359609611673178,-0.1060273722953314,-0.04883716575429441,-0.0751433732998119,-0.07909454659148811,-0.1378877648803667,0.29766204231517546,-0.32420460900189396,-0.8237531173345352,-0.2307865360275566,-0.16733100759335345,-0.357180877300774,-0.22932194507937148,-0.18205059913310634,0.35951667400509585,-0.9020235033785268
-1.0062056475324668,-0.13486618573858616,-1.1300783328022257,0.7138589753851056,0.3367171862599453,-0.13200537660324022,-1.3970397060615618,-0.12520999544540293,-0.06510967970330125,-0.11419479587295116,-0.09587244034396786,-0.10053926083678043,-0.11419479587295116,-0.08727075592818462,-0.11401060062205795,-0.1423070216434842,-0.049502299872395183,-0.09237700890280995,-0.0823357022653731,-0.04593351843887883,-0.09237700890280995,-0.09945449354577002,-0.048705244481130304,-0.07383684725785171,-0.002037874914709665,-0.2173917397442213,0.8848155765777573,0.731494244527743,0.13617881178281568,-0.32201502715438846,0.052392795799752034,-0.0992050606356479,-0.19511409186558956,-0.40216034563888753,2.019274077857331,0.5325711077131019
-1.0024448543616193,-1.020639487944254,-1.1300783328022257,-0.1896638557399326,-0.3971272066620778,-0.151000523671985,0.3170586566948223,-0.1818670465607792,-0.07049280427809272,-0.18272469737579708,-0.10293057345577707,-0.10812757261841663,-0.18272469737579708,-0.09025849035063575,-0.11803936577039763,-0.1549218485550154,-0.0538476874647989,-0.11539695631792912,-0.09152755372942914,-0.04624551783595451,-0.11539695631792912,-0.1081626314786455,-0.04886278800187177,-0.08240708466971405,-0.08845560874730468,-0.5169376595240877,0.043209472862445024,-0.49889896446574206,0.06113735336152749,-0.3572988263623526,-0.3839065264045034,-0.242244172892229,-0.2089812415314094,-0.8494662304073615,-0.24355641865557204,-0.7130515057496009
-0.9986840611907717,0.529180384763257,-0.07785254391748377,0.027211922382070083,-0.2942343110610348,-0.15013618099583093,0.3170586566948223,-0.18103314271818133,-0.07049280427809272,-0.18070523397053903,-0.1019977122204566,-0.10809237433516569,-0.18070523397053903,-0.08930931761508974,-0.11797767570923606,-0.15606799252135378,-0.053292436334444734,-0.1138623701699873,-0.09092281812517994,-0.04622226094563858,-0.1138623701699873,-0.10683045984495038,-0.04882173239590479,-0.07144646494005494,-0.08104857034691862,1.237078244158975,-1.135787399479305,-0.517369722314754,0.028281053965442837,-0.35847812782571536,-0.33753751824558426,-0.5235979104714568,-0.23619457965732316,-0.7831635515438063,-0.17892976537148894,-1.1472455269921225
-0.9949232680199243,-0.4014919679932889,-0.07785254391748377,-0.44744887226963004,-0.3520820535546107,-0.15130294068144684,0.3170586566948223,-0.1821588136031973,-0.07049280427809272,-0.18332943450756817,-0.10297340944087444,-0.10855181806786737,-0.18332943450756817,-0.09030207534228858,-0.1187829170265072,-0.1567059135251994,-0.05384708645700234,-0.11533477830753812,-0.09158453866358082,-0.04625519341888127,-0.11533477830753812,-0.10828816354967202,-0.04887986839889589,-0.08407943785238106,-0.08844154044119275,0.16853341443524006,-0.4760708186350334,-0.4932149540728574,0.7282475296156344,-0.07664941278008319,-0.40798172745524053,-0.50199913378426,-0.2335766404941217,-0.8017616241628294,0.2758345595514894,-0.8045444379787116
-0.9911624748490767,0.0426858013159507,-1.1300783328022257,0.8949688300351871,-0.3792615927989248,-0.14205670692462782,0.3170586566948223,-0.17323819673203017,-0.054306013928858664,-0.11786353940567593,-0.09253471012660187,-0.10722025535225058,-0.11786353940567593,-0.08427214975444655,-0.11766378798044955,-0.13546047203406034,-0.03525949685716367,0.17674817244569027,-0.08924027626310725,-0.04625210232021976,0.17674817244569027,-0.10309182419682664,-0.04889717293652651,0.05314426174739169,-0.08448657395663588,-0.509488518958047,0.09641382080336222,-0.40921591781030897,-0.41071442799521807,0.06780602989844638,-0.1790852802080583,0.5177482802461097,-0.01895447420162803,-0.8893502217011771,-1.8058681370440384,1.5005060799542067
-0.9874016816782292,0.8376860592027706,-1.1300783328022257,1.7058996652301417,2.3559343480349164,-0.14786412097758278,-1.3970397060615618,-0.17111077613363326,-0.06609770105130387,-0.17220015258269258,-0.10294165512868306,-0.1083471677523703,-0.17220015258269258,-0.09026976579159991,-0.11842423787190913,-0.13758353191246236,-0.05329810314523201,-0.1139650730426963,-0.0914671195235253,-0.04620213253203403,-0.1139650730426963,-0.10802950100932261,-0.04878619951913306,-0.0811577717255839,-0.08607115499799971,-0.15319231055907287,-0.1963834155725199,0.6964430412758679,1.8078426212682597,0.3174616336312905,-0.24669023106003843,-0.03567327817539263,-0.18429299043295952,1.209014387900653,0.250153655521947,-0.7699591102961476
-0.9836408885073816,-0.8677213990422349,-0.07785254391748377,-0.6852348466528078,-0.2737609371937057,-0.14892567440377677,0.3170586566948223,-0.17986526552496485,-0.07049280427809272,-0.18301285801795375,-0.10295137813250843,-0.1065603594860475,-0.18301285801795375,-0.09027965880654064,-0.11529259902328666,-0.15711142517363944,-0.05395183304795729,-0.11636088653600522,-0.09137123417322938,-0.04595848591577645,-0.11636088653600522,-0.10781827523916189,-0.0483560878689348,-0.08580463675243949,-0.08884703052946581,-0.7536914491729829,0.4278788247309904,-0.33481583642454865,0.5964026447740289,-0.12983070692327514,-0.36024188593221346,-0.06520263307181533,-0.14746886916382776,-0.8377022267696743,-1.083666535219798,0.35931539800398055
-0.9798800953365341,0.27853261297064535,-0.07785254391748377,-0.10062326062770083,-0.1006983137015939,-0.1513027723973459,-1.3970397060615618,-0.18106344205447242,-0.07017537847283123,-0.18339971730221863,-0.10303772313238274,-0.10855984278520908,-0.18339971730221863,-0.09036751358775393,-0.11879698149948405,-0.1568507662606362,-0.0537868997051283,-0.11528016694811641,-0.0916688525953849,-0.04625916680684503,-0.11528016694811641,-0.108473898650244,-0.0488868826578264,-0.08347694461877356,-0.08823875532121722,1.6356754989395033,-1.287345031955721,-0.5283208061402417,-0.02032286768608887,-0.3600410680982592,-0.3987860799512492,-0.5385094698676648,-0.2362269521183291,-0.8355639298056103,-1.2225140179576424,0.23573375030993735
-0.9761193021656865,-0.5815750948434801,0.9743732449672583,-0.8051258759693266,-0.5757378106162806,-0.10693931786109298,0.3170586566948223,-0.1393575074059057,-0.07049280427809272,-0.18303701382988027,-0.10251621963384391,-0.08356999483013604,-0.18303701382988027,-0.08983689136489473,-0.07499867355996973,-0.15678908691110174,-0.053887627755571044,-0.1155745159516733,-0.09040092963593531,-0.04044969596679776,-0.1155745159516733,-0.10568079206214002,-0.03863136945525494,-0.08491994326504394,-0.08788146544033866,-0.6355570440009024,1.637199908669654,-0.4187973897515949,-0.24288815782070292,-0.20732092334604066,-0.22983936117673334,0.3732048228508689,-0.061595086199531954,-0.8746564576524448,0.7116718362567819,-0.4391567048548835
