Unnamed: 0,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_1,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_2,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_3,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_1,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_2,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_3,Grouping_based_variance_of_washout_slope_3D_tissue_T1_Group_1,Grouping_based_variance_of_washout_slope_3D_tissue_T1_Group_2,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_1,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_2,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_3,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_1,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_2,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_3,Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_1,Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_2,SER_map_std_dev_tissue_T1,SER_map_skewness_tissue_T1,SER_map_kurtosis_tissue_T1,PE_map_std_dev_tissue_T1,PE_map_skewness_tissue_T1,PE_map_kurtosis_tissue_T1,WashinRate_map_std_dev_tissue_T1,WashinRate_map_skewness_tissue_T1,WashinRate_map_kurtosis_tissue_T1,SER_map_std_dev_tissue_PostCon,SER_map_skewness_tissue_PostCon,SER_map_kurtosis_tissue_PostCon,PE_map_std_dev_tissue_PostCon,PE_map_skewness_tissue_PostCon,PE_map_kurtosis_tissue_PostCon,WashinRate_map_std_dev_tissue_PostCon,WashinRate_map_skewness_tissue_PostCon,WashinRate_map_kurtosis_tissue_PostCon
-1.6560089774585502,0.669129262896911,3.177299574596346,4.748179495187061,0.669129262896911,4.245436780427281,7.248828161127811,1.2202800844269397,4.221774258852339,2.7652406270676617,8.420962807712629,6.985164881131507,2.7652406270676617,10.261298727414431,10.10368151826232,5.497120463001512,15.927315469781533,1.8862167763019246,-0.5159097044640144,0.7603743058761125,2.296880643572694,0.703294203801149,0.34601709843697376,1.6955890761113486,-0.46193993016513324,-0.17894507598342427,3.023684452261475,0.425449141881477,0.07228469015355932,4.364432154495871,-0.5709992926461307,-0.4528391445011098,1.6094073313518649,-0.756537965555816,-0.08215530731246957
-1.6522500418427912,-0.5864289120004615,-0.7995612337521647,-0.6572513305852313,-0.5864289120004615,-0.8286512577943603,-0.7091261309685641,-0.5888453447050499,-0.8298906300561177,-0.4060752494291928,-0.3482740687986495,-0.2855015796822756,-0.4060752494291928,-0.35542062660376567,-0.30307915492971993,-0.4196623491206654,-0.3911661826973755,-1.121354408006001,0.014918937240707324,-0.7672335170790782,-1.0121187823165356,-0.9633627085873296,-0.5662092362540105,-0.9565558050169635,-0.8607071320473602,-0.1994170563843421,-0.9809854231181037,-0.0038986870111637167,-0.5648959609170212,-0.657662076641806,-0.8680841046020968,-0.4984962098311449,-0.9421119539304412,-0.8335376300025995,-0.08215299961996783
-1.648491106227032,-0.6125727956160629,-0.8482072302004363,-0.7158645530562904,-0.6125727956160629,-0.8635033397585962,-0.7504702804742571,-0.5950141117426886,-0.8492047363479566,-0.4176093575578729,-0.37502021271919805,-0.3285499740044194,-0.4176093575578729,-0.3722694535018769,-0.33267065004403606,-0.4207149755086691,-0.3966221197118248,-1.3169141068334271,-0.11974369503659917,-0.6922386834241042,-1.3108482950198117,-1.366009618301069,-0.6350781568058149,-0.8948253575270956,-0.36365741166833276,-0.21061509593882266,-1.2959140749222349,-0.031349132232416366,-0.4157692152321904,-0.8694211451664718,-1.0973542897563342,-0.5233698958204834,-0.8875375710791956,-0.6222810202841289,-0.082158665128285
-1.6447321706112727,-0.008139816909502428,0.03705866048819576,-0.11227523367384742,-0.008139816909502428,0.26002486309574263,0.13317762925586143,0.22629687971705234,0.13463760739664427,-0.01612273774704406,-0.15159298229420218,-0.21112702605181669,-0.01612273774704406,-0.1021656251203565,-0.1651132237911488,0.05580724561599871,-0.24776146874590615,0.11726732036490685,0.046035553063234425,-0.2594087233657965,0.4384649561654614,-0.06350804622111023,-0.25633051237338766,1.0851090140826412,1.0815844326363802,0.3274550355185979,-0.004012676354313767,0.16452667087410688,-0.1939323273339146,0.2295462175970764,0.23219405224321704,-0.0655038559095208,1.174876232029065,1.7903724110634032,-0.08208016977158793
-1.6409732349955135,-0.4208478006059806,0.1580684163562999,-0.24900436256520322,-0.4208478006059806,0.4136034375877215,-0.06699226286163676,-0.40254424325027666,0.7580938355735748,-0.3693250890928124,-0.3146434723318321,-0.3281962811511564,-0.3693250890928124,-0.29927929606760106,-0.3321659457659538,-0.3235894584460147,-0.1180034438646149,0.2636744121400877,-0.26322183281103567,1.3595629448131548,-0.13916991166478615,0.21892110329813907,-0.14230470783198354,2.275237066657904,-0.06639685086864847,-0.1593273109136851,0.12611344203546906,-0.08508042582266308,1.0855084007485942,-0.6318226028455107,-0.2692847296918879,-0.26913171182715245,1.915840467676357,-0.17402620668488772,-0.08215235646301736
-1.6372142993797543,-0.5158706384719783,-0.701226406095311,-0.5593053735279447,-0.5158706384719783,-0.6769637894406408,-0.5212694193973066,-0.45060936505254034,-0.6278005709406053,-0.39581271879144336,-0.3483827471171447,-0.26635103412135896,-0.39581271879144336,-0.34006710545410385,-0.24391547514695314,-0.3999484721231474,-0.36214500968938645,-1.3145960416408975,-0.2847972790642434,-0.6638858503210826,-0.6705739979668427,-1.1190547355424587,-0.6059640922842523,-0.9752502447490541,1.797029506749204,0.5126026738354297,-1.2882144142883396,0.026760658776525937,-0.31268132744416166,-0.6136841224861435,-0.7596785022685991,-0.4767389094812131,-0.9317623420647084,2.3455002719764853,-0.08205512690435873
-1.633455363763995,-0.6073526880734006,-0.8379163723978339,-0.7086328583845681,-0.6073526880734006,-0.8504427789774803,-0.7398831615918163,-0.5851211762213925,-0.8285925380136855,-0.4130593295307808,-0.3700333552664141,-0.3236469049820142,-0.4130593295307808,-0.366240782390358,-0.3256741843577373,-0.4097913242150741,-0.37491906025332633,-1.0345386790383615,0.030967209037716693,-0.7358494789172648,-1.2271436768573074,-0.8953303550818823,-0.4148736849788259,-0.8711289012762659,-0.590865094362996,-0.21714338659430815,-0.8775370968976413,0.04408428891912784,-0.5281314266730598,-0.7970541669224542,-0.9430057369792851,-0.4783255780855908,-0.8563682508955806,-0.7058189584546456,-0.0821591676524238
-1.6296964281482358,-0.5149546233597303,-0.682062609957163,-0.51228289208507,-0.5149546233597303,-0.6526422091545073,-0.452429040512181,-0.4159955863039352,-0.6739525902706163,-0.3293945863620425,-0.2635360456225817,-0.2271009509073723,-0.3293945863620425,-0.23749492185932627,-0.18790731798332558,-0.27053842991050603,-0.3336501823518906,-1.1263602048037007,0.12629382196406272,-0.6042221299743062,-0.6472327527031996,-0.9288388287889112,-0.5659775756419576,-0.880726050751938,1.0532817156925305,0.2905354634585628,-0.8496534279807901,0.7638373611846182,-0.3287003178139322,-0.30593796675240253,-0.8027535923902965,-0.4940468832320196,-0.8075450531892007,1.0705626465844118,-0.08210388342362056
-1.6259374925324768,0.17249412995355906,0.1382887048965226,-0.27950741353584146,0.17249412995355906,-0.2091570943191952,-0.5306224373916011,-0.19246212105724084,-0.23018716782073856,0.34594324855758957,-0.12579903574227327,-0.2609498928255891,0.34594324855758957,-0.1819595764506589,-0.3052026854738303,-0.06773990664812134,-0.29767152968793364,-0.30620317162437904,-0.3248019880276851,-0.004838419701928625,0.18998420084575934,-0.6805587680446802,-0.5192385274850744,-0.25660661627510795,0.006798775446737878,-0.1389873220293746,-0.3648646480440066,-0.36346732477908117,-0.15774231943570857,0.2431116884581137,-0.6606446072557045,-0.4694912920992321,-0.43500616740223763,0.22026216897683298,-0.08213732034308598
-1.6221785569167175,-0.5372064243242264,0.09304747060031758,0.8551599203770088,-0.5372064243242264,-0.0854059900497158,0.5363348740191016,-0.5670497674580433,-0.6365214454534421,-0.36338118143746123,0.10182042305597046,0.5449164110109576,-0.36338118143746123,0.1808565088370284,0.3634666166521982,-0.38355536264642437,-0.346472028197411,1.0830444724462462,0.5879058234683975,0.8764600635142171,-0.11324304074290524,4.002200955817054,4.642200739633658,0.07423688876119927,-0.07294293020453242,-0.09191291503633996,1.925410565342774,-0.6022283795334655,0.01122081162531279,0.17886798098629778,1.568325925932056,0.8453886025554713,0.18398903951873083,-0.47213271468664725,-0.08214842983192326
