Unnamed: 0,Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_1,Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_2,Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_3,Grouping_based_mean_of_washin_slope_3D_tumor_Group_1,Grouping_based_mean_of_washin_slope_3D_tumor_Group_2,Grouping_based_mean_of_washin_slope_3D_tumor_Group_3,Grouping_based_mean_of_washout_slope_3D_tumor_Group_1,Grouping_based_mean_of_washout_slope_3D_tumor_Group_2,Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_1,Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_2,Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_3,Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_1,Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_2,Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_3,Grouping_based_mean_of_washin_slope_2D_tumorSlice_Group_1,Grouping_based_mean_of_washin_slope_2D_tumorSlice_Group_2,Grouping_based_mean_of_washin_slope_2D_tumorSlice_Group_3,Grouping_based_mean_of_washout_slope_2D_tumorSlice_Group_1,Grouping_based_mean_of_washout_slope_2D_tumorSlice_Group_2,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_1,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_2,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_3,SER_Total_tumor_vol_cu_mm,SER_Partial_tumor_vol_cu_mm,SER_Washout_tumor_vol_cu_mm,Peak_SER_tumor,Peak_PE_tumor,SER_map_mean_tumor,PE_map_mean_tumor,WashinRate_map_mean_tumor
-1.6493012797473932,-0.37342055907550764,-0.4561728402381543,-0.37438487070994125,-0.37342055907550764,-0.3155240290091915,-0.20570091286602232,-0.47849808962729967,-0.4935348619764881,-0.3265764990971962,0.657780750928584,-0.18513609668767578,-0.4516098040352958,-0.23102144294918353,-0.13573090166583182,-0.4516098040352958,-0.11935248796603751,-0.041293817996968546,-0.42710082849595615,-0.49135322717910773,0.18483093016165708,0.021854028881777367,-0.19326711659147783,-0.22893957743402335,-0.22265817444806962,-0.3197175406477062,-0.47040144870484146,-0.3998833060834568,-0.08360640274831069,-0.3463354993943576,-0.7750562772272789
-1.6455404865765455,-0.22692100504645368,-0.2588251169372366,-0.4019466336936428,-0.22692100504645368,-0.10258367224278439,-0.23965054151051615,-0.5194862427656517,-0.43109461194199716,1.9693401816574188,-1.0501116904631662,-1.0708937015983437,-0.08346330698520542,-0.08491669377645168,-0.21946338721291198,-0.08346330698520542,0.06018797460334583,-0.1497809624845071,-0.40900822564073946,-0.5170673946536533,1.5265091830669313,-1.0542136583274713,-0.6430349210662435,-0.4079058795058068,-0.41622494328873433,-0.39517983273998564,-0.6168023295340054,-0.4416923093924602,0.4632909127212697,0.022176810023987636,2.9770787466260775
-1.641779693405698,0.31081037842395154,0.32080979126605325,-0.22826677287939798,0.31081037842395154,0.5228487476634022,-0.025717681658367176,0.9025133300812931,2.33515629072766,1.368422806727449,-0.504333640199567,-0.9131346760791544,0.29428294688041523,0.09709446868161556,-0.1128586093933157,0.29428294688041523,0.28385194504610084,-0.011659564811750438,0.9407985809619831,2.6102613598217377,2.053974954071226,-1.3576170717473541,-0.9122143328785292,-0.32479089614040596,-0.28401182661035174,-0.0969164970499966,-0.19282782843272692,-0.268216497500208,1.650280372686461,0.4681718665711027,1.143373805667405
-1.6380189002348504,0.5948102010221832,0.06189700865128393,0.5325498370654559,0.5948102010221832,0.2434790170215015,0.9114299670410961,-0.20729638511983267,-0.3085507819681328,0.12228502836981367,-0.6920487784891125,0.4036259496401374,0.295822633322983,0.17767988987829572,0.5465363179604027,0.295822633322983,0.382879142176395,0.8426787758069483,-0.2207137436907363,-0.2008371623491823,0.07889085413220906,-0.2930129915619658,0.1509047559284384,-0.1502494781553072,-0.13286311658213837,-0.26769634405562315,-0.5184032675523554,0.26690677183645956,0.009101175278369518,0.7787654496237458,-0.7905127109909577
-1.634258107064003,0.17846732706553128,0.52543116264081,-0.4151672263495063,0.17846732706553128,0.7436374504351819,-0.25593521137695,0.6329439997220078,2.3651568670071015,-0.272090166048871,0.6332019465342531,-0.2181209858474232,-0.040288857528001196,0.3611463405321903,-0.2089707072140814,-0.040288857528001196,0.6083314399481988,-0.13618622821073956,-0.4227558344456022,1.9704870249811564,-1.01495289835076,1.0507127125918372,0.1575249689633504,-0.34567229586973447,-0.34015224720792964,-0.2896542745105451,-0.35192646131712835,0.10810399568592821,0.16584200499948643,0.11079798007461635,-0.8178928536653269
-1.6304973138931556,0.2583633482077495,0.3323989050279022,0.24975950128221655,0.2583633482077495,0.5353535284522423,0.563098588900701,0.07777013610197636,-0.330620566255042,1.6025973033725254,-1.760343807825016,-0.1921361007833467,0.44235116926192075,0.4071824388359594,0.19185597315676728,0.44235116926192075,0.664902786404412,0.3831407892991154,0.12335073993417188,-0.37568687314064747,1.6012095120611531,-1.6412054117635053,-0.2611897225790352,4.541968266510054,6.247450078898745,8.150113415143226,-0.25988723298893346,-0.10063363954072917,0.46031512357446064,0.5217807993658602,-0.7375034262935306
-1.626736520722308,-0.6833323921459558,0.09287607846056306,-0.6089893217040521,-0.6833323921459558,-0.26201332118933923,-0.9224284155402604,-0.6451122871114152,-0.5164733231445501,1.1077028543356837,0.7536611924516009,-1.6105708390272266,-0.6639202627356248,0.026891867826770235,-0.2738629538003908,-0.6639202627356248,-0.16718128646924074,-0.45478561363816516,-0.54142281983494,-0.5462395676058335,0.7964668373890754,1.2481834201607835,-1.7236750369756686,-0.3996499710952789,-0.40725966582288964,-0.3747380402826091,-0.009028145855877412,-0.3481053156252386,0.9333584559220546,-0.2538373061680908,-0.09323903360884611
-1.6229757275514605,0.2022207512734314,0.7670560817268307,1.166135503820314,0.2022207512734314,0.5617543360504333,0.8778809055143433,0.43202994194326455,0.25438704246756966,-0.6460577777639542,0.4127194290791138,0.3001498482251283,-0.011619502301204227,0.7617054536182779,0.46918149345297167,-0.011619502301204227,0.6598704671745554,0.3551987819435784,0.41058159464598537,0.5070743718483381,-0.6986661873831614,1.1439162749323293,-0.21627853863575,-0.36997773733414296,-0.3989162241330131,-0.3482104505499088,0.3386188727528142,-0.10426682536517878,-0.05589864896409841,0.25020723532502276,-0.27769652582044313
-1.6154541412097654,-0.9468307660801976,-0.8912432160641046,-0.7307789465768002,-0.9468307660801976,-1.0490345626300621,-0.8745344207321547,-0.7392135727187183,-0.6315625636006241,-1.11727345087859,0.5000097494415627,0.6793685030840564,-0.9571455767961564,-0.6276059454899019,-0.341429772059647,-0.9571455767961564,-0.8662207002587027,-0.4324964080742174,-0.6352263554312487,-0.6345093663833535,-0.9518436042286557,0.6793807002669813,0.38395062567737887,-0.3312480249454261,-0.37263207000595605,-0.3768217843879515,-0.3810825330920129,-0.3486869429688254,-0.7359992826038374,-1.0515830005095868,-0.5525821362050256
-1.611693348038918,1.050095405385648,0.5849376584725492,-0.2900430591954721,1.050095405385648,0.8078456117475259,-0.10181157959612298,1.3059627893610275,0.8551719922171539,0.04366950899541267,-0.7276246412464902,0.5044965750024519,0.6260317775811691,0.22476009730272942,-0.14815660810164258,0.6260317775811691,0.44073353956395117,-0.05739305834142921,1.155413528979657,0.3327464668597199,-0.36003588843723333,-0.600117125619685,0.8068755210587119,-0.08753780308440126,-0.09103343190845986,-0.08187205192976808,1.3341178278116173,0.30184018639434534,0.7327614011975473,0.41523465975670776,0.40968233691767236
