feature_1,feature_2,correlation,group
SER_map_Dissimilarity_tissue_PostCon,SER_map_inverse_difference_moment_normalized_tissue_PostCon,0.9361269443404217,FGT Enhancement Texture
SER_map_Energy_tissue_PostCon,SER_map_Entropy_tissue_PostCon,0.947713234471039,FGT Enhancement Texture
SER_map_Energy_tissue_PostCon,SER_map_Homogeneity1_tissue_PostCon,0.9586248191862943,FGT Enhancement Texture
SER_map_Energy_tissue_PostCon,SER_map_Homogeneity2_tissue_PostCon,0.9492254706144962,FGT Enhancement Texture
SER_map_Energy_tissue_PostCon,SER_map_Max_Probability_tissue_PostCon,0.9838197769835891,FGT Enhancement Texture
SER_map_Energy_tissue_PostCon,SER_map_sum_entropy_tissue_PostCon,0.9622843815069402,FGT Enhancement Texture
SER_map_Energy_tissue_PostCon,SER_map_difference_entropy_tissue_PostCon,0.9408221774358303,FGT Enhancement Texture
SER_map_Energy_tissue_PostCon,SER_map_inverse_difference_is_homom_tissue_PostCon,0.9586248191862943,FGT Enhancement Texture
SER_map_Entropy_tissue_PostCon,SER_map_Homogeneity1_tissue_PostCon,0.9854660114510703,FGT Enhancement Texture
SER_map_Entropy_tissue_PostCon,SER_map_Homogeneity2_tissue_PostCon,0.9880109160731376,FGT Enhancement Texture
SER_map_Entropy_tissue_PostCon,SER_map_Max_Probability_tissue_PostCon,0.9431485311021608,FGT Enhancement Texture
SER_map_Entropy_tissue_PostCon,SER_map_sum_entropy_tissue_PostCon,0.9969617099044024,FGT Enhancement Texture
SER_map_Entropy_tissue_PostCon,SER_map_difference_entropy_tissue_PostCon,0.9939147277088582,FGT Enhancement Texture
SER_map_Entropy_tissue_PostCon,SER_map_inverse_difference_is_homom_tissue_PostCon,0.9854660114510703,FGT Enhancement Texture
SER_map_Entropy_tissue_PostCon,SER_map_inverse_difference_normalized_tissue_PostCon,0.9483494871937067,FGT Enhancement Texture
SER_map_Homogeneity1_tissue_PostCon,SER_map_Homogeneity2_tissue_PostCon,0.9992625214918139,FGT Enhancement Texture
SER_map_Homogeneity1_tissue_PostCon,SER_map_Max_Probability_tissue_PostCon,0.9700001322113244,FGT Enhancement Texture
SER_map_Homogeneity1_tissue_PostCon,SER_map_sum_entropy_tissue_PostCon,0.9823172410344411,FGT Enhancement Texture
SER_map_Homogeneity1_tissue_PostCon,SER_map_difference_entropy_tissue_PostCon,0.97584132022176,FGT Enhancement Texture
SER_map_Homogeneity1_tissue_PostCon,SER_map_inverse_difference_is_homom_tissue_PostCon,1.0,FGT Enhancement Texture
SER_map_Homogeneity1_tissue_PostCon,SER_map_inverse_difference_normalized_tissue_PostCon,0.933745068208683,FGT Enhancement Texture
SER_map_Homogeneity2_tissue_PostCon,SER_map_Max_Probability_tissue_PostCon,0.961225592219334,FGT Enhancement Texture
SER_map_Homogeneity2_tissue_PostCon,SER_map_sum_entropy_tissue_PostCon,0.9829344997898612,FGT Enhancement Texture
SER_map_Homogeneity2_tissue_PostCon,SER_map_difference_entropy_tissue_PostCon,0.9788319650014705,FGT Enhancement Texture
SER_map_Homogeneity2_tissue_PostCon,SER_map_inverse_difference_is_homom_tissue_PostCon,0.9992625214918138,FGT Enhancement Texture
SER_map_Homogeneity2_tissue_PostCon,SER_map_inverse_difference_normalized_tissue_PostCon,0.9449767318029325,FGT Enhancement Texture
SER_map_Max_Probability_tissue_PostCon,SER_map_sum_entropy_tissue_PostCon,0.9488986166984604,FGT Enhancement Texture
SER_map_Max_Probability_tissue_PostCon,SER_map_difference_entropy_tissue_PostCon,0.9228047702398627,FGT Enhancement Texture
SER_map_Max_Probability_tissue_PostCon,SER_map_inverse_difference_is_homom_tissue_PostCon,0.9700001322113244,FGT Enhancement Texture
SER_map_Sum_of_Squares_variance_tissue_PostCon,SER_map_sum_average_tissue_PostCon,0.9931458223336797,FGT Enhancement Texture
SER_map_Sum_of_Squares_variance_tissue_PostCon,SER_map_sum_variance__tissue_PostCon,0.9997558067475658,FGT Enhancement Texture
SER_map_sum_average_tissue_PostCon,SER_map_sum_variance__tissue_PostCon,0.99252520122111,FGT Enhancement Texture
SER_map_sum_entropy_tissue_PostCon,SER_map_difference_entropy_tissue_PostCon,0.9955264192781008,FGT Enhancement Texture
SER_map_sum_entropy_tissue_PostCon,SER_map_inverse_difference_is_homom_tissue_PostCon,0.9823172410344413,FGT Enhancement Texture
SER_map_sum_entropy_tissue_PostCon,SER_map_inverse_difference_normalized_tissue_PostCon,0.932125819363253,FGT Enhancement Texture
SER_map_difference_entropy_tissue_PostCon,SER_map_inverse_difference_is_homom_tissue_PostCon,0.9758413202217601,FGT Enhancement Texture
SER_map_difference_entropy_tissue_PostCon,SER_map_inverse_difference_normalized_tissue_PostCon,0.9452948775974065,FGT Enhancement Texture
SER_map_inverse_difference_is_homom_tissue_PostCon,SER_map_inverse_difference_normalized_tissue_PostCon,0.933745068208683,FGT Enhancement Texture
SER_map_inverse_difference_normalized_tissue_PostCon,SER_map_inverse_difference_moment_normalized_tissue_PostCon,0.9297351439873638,FGT Enhancement Texture
PE_map_Autocorrelation_tissue_PostCon,PE_map_Sum_of_Squares_variance_tissue_PostCon,0.9933699747907807,FGT Enhancement Texture
PE_map_Autocorrelation_tissue_PostCon,PE_map_sum_variance__tissue_PostCon,0.9983388655211425,FGT Enhancement Texture
PE_map_Contrast_tissue_PostCon,PE_map_inverse_difference_moment_normalized_tissue_PostCon,0.9980423220237025,FGT Enhancement Texture
PE_map_Correlation1_tissue_PostCon,PE_map_Correlation2_tissue_PostCon,1.0000000000000007,FGT Enhancement Texture
PE_map_Cluster_Prominence_tissue_PostCon,PE_map_Cluster_Shade_tissue_PostCon,0.9885551664430321,FGT Enhancement Texture
PE_map_Dissimilarity_tissue_PostCon,PE_map_Entropy_tissue_PostCon,0.9034354427305178,FGT Enhancement Texture
PE_map_Dissimilarity_tissue_PostCon,PE_map_sum_average_tissue_PostCon,0.9629350967723633,FGT Enhancement Texture
PE_map_Dissimilarity_tissue_PostCon,PE_map_difference_entropy_tissue_PostCon,0.9136920638173518,FGT Enhancement Texture
PE_map_Dissimilarity_tissue_PostCon,PE_map_inverse_difference_normalized_tissue_PostCon,0.999574001113545,FGT Enhancement Texture
PE_map_Energy_tissue_PostCon,PE_map_Max_Probability_tissue_PostCon,0.9822915264294002,FGT Enhancement Texture
PE_map_Energy_tissue_PostCon,PE_map_sum_entropy_tissue_PostCon,0.9067411631748454,FGT Enhancement Texture
PE_map_Entropy_tissue_PostCon,PE_map_Homogeneity1_tissue_PostCon,0.992386554791109,FGT Enhancement Texture
PE_map_Entropy_tissue_PostCon,PE_map_Homogeneity2_tissue_PostCon,0.9930995396788376,FGT Enhancement Texture
PE_map_Entropy_tissue_PostCon,PE_map_Max_Probability_tissue_PostCon,0.9194890563767341,FGT Enhancement Texture
PE_map_Entropy_tissue_PostCon,PE_map_sum_entropy_tissue_PostCon,0.9961211874254093,FGT Enhancement Texture
PE_map_Entropy_tissue_PostCon,PE_map_difference_entropy_tissue_PostCon,0.9952720083336757,FGT Enhancement Texture
PE_map_Entropy_tissue_PostCon,PE_map_inverse_difference_is_homom_tissue_PostCon,0.992386554791109,FGT Enhancement Texture
PE_map_Entropy_tissue_PostCon,PE_map_inverse_difference_normalized_tissue_PostCon,0.9119458796069384,FGT Enhancement Texture
PE_map_Homogeneity1_tissue_PostCon,PE_map_Homogeneity2_tissue_PostCon,0.9993229589485717,FGT Enhancement Texture
PE_map_Homogeneity1_tissue_PostCon,PE_map_Max_Probability_tissue_PostCon,0.9372595884173732,FGT Enhancement Texture
PE_map_Homogeneity1_tissue_PostCon,PE_map_sum_entropy_tissue_PostCon,0.9895198979227079,FGT Enhancement Texture
PE_map_Homogeneity1_tissue_PostCon,PE_map_difference_entropy_tissue_PostCon,0.9909058378129517,FGT Enhancement Texture
PE_map_Homogeneity1_tissue_PostCon,PE_map_inverse_difference_is_homom_tissue_PostCon,1.0,FGT Enhancement Texture
PE_map_Homogeneity2_tissue_PostCon,PE_map_Max_Probability_tissue_PostCon,0.9264614372415726,FGT Enhancement Texture
PE_map_Homogeneity2_tissue_PostCon,PE_map_sum_entropy_tissue_PostCon,0.9876145903685806,FGT Enhancement Texture
PE_map_Homogeneity2_tissue_PostCon,PE_map_difference_entropy_tissue_PostCon,0.9909305000007286,FGT Enhancement Texture
PE_map_Homogeneity2_tissue_PostCon,PE_map_inverse_difference_is_homom_tissue_PostCon,0.9993229589485719,FGT Enhancement Texture
PE_map_Homogeneity2_tissue_PostCon,PE_map_inverse_difference_normalized_tissue_PostCon,0.9000110679027346,FGT Enhancement Texture
PE_map_Max_Probability_tissue_PostCon,PE_map_sum_entropy_tissue_PostCon,0.9411865702788044,FGT Enhancement Texture
PE_map_Max_Probability_tissue_PostCon,PE_map_difference_entropy_tissue_PostCon,0.9120522939438691,FGT Enhancement Texture
PE_map_Max_Probability_tissue_PostCon,PE_map_inverse_difference_is_homom_tissue_PostCon,0.9372595884173733,FGT Enhancement Texture
PE_map_Sum_of_Squares_variance_tissue_PostCon,PE_map_sum_average_tissue_PostCon,0.9048575535252517,FGT Enhancement Texture
PE_map_Sum_of_Squares_variance_tissue_PostCon,PE_map_sum_variance__tissue_PostCon,0.9951874169469371,FGT Enhancement Texture
PE_map_sum_average_tissue_PostCon,PE_map_inverse_difference_normalized_tissue_PostCon,0.9656823524477405,FGT Enhancement Texture
PE_map_sum_entropy_tissue_PostCon,PE_map_difference_entropy_tissue_PostCon,0.9934364326856011,FGT Enhancement Texture
PE_map_sum_entropy_tissue_PostCon,PE_map_inverse_difference_is_homom_tissue_PostCon,0.9895198979227079,FGT Enhancement Texture
PE_map_difference_entropy_tissue_PostCon,PE_map_inverse_difference_is_homom_tissue_PostCon,0.9909058378129519,FGT Enhancement Texture
PE_map_difference_entropy_tissue_PostCon,PE_map_inverse_difference_normalized_tissue_PostCon,0.9210046053534984,FGT Enhancement Texture
WashinRate_map_Autocorrelation_tissue_PostCon,WashinRate_map_Sum_of_Squares_variance_tissue_PostCon,0.9973437778710632,FGT Enhancement Texture
WashinRate_map_Autocorrelation_tissue_PostCon,WashinRate_map_sum_average_tissue_PostCon,0.9823196378465978,FGT Enhancement Texture
WashinRate_map_Autocorrelation_tissue_PostCon,WashinRate_map_sum_variance__tissue_PostCon,0.9999629250364954,FGT Enhancement Texture
WashinRate_map_Contrast_tissue_PostCon,WashinRate_map_Dissimilarity_tissue_PostCon,0.9634307314738906,FGT Enhancement Texture
WashinRate_map_Contrast_tissue_PostCon,WashinRate_map_inverse_difference_normalized_tissue_PostCon,0.9515447644230102,FGT Enhancement Texture
WashinRate_map_Contrast_tissue_PostCon,WashinRate_map_inverse_difference_moment_normalized_tissue_PostCon,0.9997392204766387,FGT Enhancement Texture
WashinRate_map_Correlation1_tissue_PostCon,WashinRate_map_Correlation2_tissue_PostCon,0.9999999999999997,FGT Enhancement Texture
WashinRate_map_Cluster_Prominence_tissue_PostCon,WashinRate_map_Cluster_Shade_tissue_PostCon,0.9293471012616881,FGT Enhancement Texture
WashinRate_map_Dissimilarity_tissue_PostCon,WashinRate_map_sum_entropy_tissue_PostCon,0.9025751131537377,FGT Enhancement Texture
WashinRate_map_Dissimilarity_tissue_PostCon,WashinRate_map_difference_entropy_tissue_PostCon,0.9654394961006256,FGT Enhancement Texture
WashinRate_map_Dissimilarity_tissue_PostCon,WashinRate_map_inverse_difference_normalized_tissue_PostCon,0.9991447321146195,FGT Enhancement Texture
WashinRate_map_Dissimilarity_tissue_PostCon,WashinRate_map_inverse_difference_moment_normalized_tissue_PostCon,0.9686240127555383,FGT Enhancement Texture
WashinRate_map_Energy_tissue_PostCon,WashinRate_map_Entropy_tissue_PostCon,0.9042295022935545,FGT Enhancement Texture
WashinRate_map_Energy_tissue_PostCon,WashinRate_map_Max_Probability_tissue_PostCon,0.9692236548925195,FGT Enhancement Texture
WashinRate_map_Entropy_tissue_PostCon,WashinRate_map_Max_Probability_tissue_PostCon,0.90893413533695,FGT Enhancement Texture
WashinRate_map_Entropy_tissue_PostCon,WashinRate_map_sum_entropy_tissue_PostCon,0.9529417488897182,FGT Enhancement Texture
WashinRate_map_Homogeneity1_tissue_PostCon,WashinRate_map_Homogeneity2_tissue_PostCon,0.9943078501239963,FGT Enhancement Texture
WashinRate_map_Homogeneity1_tissue_PostCon,WashinRate_map_difference_entropy_tissue_PostCon,0.9689173686381145,FGT Enhancement Texture
WashinRate_map_Homogeneity1_tissue_PostCon,WashinRate_map_inverse_difference_is_homom_tissue_PostCon,1.0,FGT Enhancement Texture
WashinRate_map_Homogeneity1_tissue_PostCon,WashinRate_map_inverse_difference_normalized_tissue_PostCon,0.9128863144513597,FGT Enhancement Texture
WashinRate_map_Homogeneity2_tissue_PostCon,WashinRate_map_difference_entropy_tissue_PostCon,0.9427369970727048,FGT Enhancement Texture
WashinRate_map_Homogeneity2_tissue_PostCon,WashinRate_map_inverse_difference_is_homom_tissue_PostCon,0.9943078501239963,FGT Enhancement Texture
WashinRate_map_Sum_of_Squares_variance_tissue_PostCon,WashinRate_map_sum_average_tissue_PostCon,0.9820635275729165,FGT Enhancement Texture
WashinRate_map_Sum_of_Squares_variance_tissue_PostCon,WashinRate_map_sum_variance__tissue_PostCon,0.997691823340882,FGT Enhancement Texture
WashinRate_map_sum_average_tissue_PostCon,WashinRate_map_sum_variance__tissue_PostCon,0.9815403339936353,FGT Enhancement Texture
WashinRate_map_sum_entropy_tissue_PostCon,WashinRate_map_difference_entropy_tissue_PostCon,0.935154903918379,FGT Enhancement Texture
WashinRate_map_sum_entropy_tissue_PostCon,WashinRate_map_inverse_difference_normalized_tissue_PostCon,0.9069126720300338,FGT Enhancement Texture
WashinRate_map_difference_entropy_tissue_PostCon,WashinRate_map_inverse_difference_is_homom_tissue_PostCon,0.9689173686381145,FGT Enhancement Texture
WashinRate_map_difference_entropy_tissue_PostCon,WashinRate_map_inverse_difference_normalized_tissue_PostCon,0.9728814063181415,FGT Enhancement Texture
WashinRate_map_information_measure_correlation1_tissue_PostCon,WashinRate_map_information_measure_correlation2_tissue_PostCon,0.9413299931536929,FGT Enhancement Texture
WashinRate_map_inverse_difference_is_homom_tissue_PostCon,WashinRate_map_inverse_difference_normalized_tissue_PostCon,0.9128863144513597,FGT Enhancement Texture
WashinRate_map_inverse_difference_normalized_tissue_PostCon,WashinRate_map_inverse_difference_moment_normalized_tissue_PostCon,0.9575203656775715,FGT Enhancement Texture
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_1,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_1,1.0,FGT Enhancement Variation
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_1,Grouping_based_variance_of_washout_slope_3D_tissue_T1_Group_1,0.9136540020496262,FGT Enhancement Variation
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_2,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_2,0.9711095074972139,FGT Enhancement Variation
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_3,Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_3,0.9365629738159043,FGT Enhancement Variation
Grouping_based_variance_of_washin_slope_3D_tissue_T1_Group_1,Grouping_based_variance_of_washout_slope_3D_tissue_T1_Group_1,0.9136540020496262,FGT Enhancement Variation
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_1,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_1,1.0,FGT Enhancement Variation
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_1,Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_1,0.9148165160046414,FGT Enhancement Variation
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_2,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_2,0.983370828619237,FGT Enhancement Variation
Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_3,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_3,0.9530224577200516,FGT Enhancement Variation
Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_1,Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_1,0.9148165160046414,FGT Enhancement Variation
SER_map_std_dev_tissue_T1,SER_map_std_dev_tissue_PostCon,0.9390864297099748,FGT Enhancement Variation
WashinRate_map_std_dev_tissue_T1,WashinRate_map_std_dev_tissue_PostCon,0.975220645850707,FGT Enhancement Variation
PE_map_skewness_tissue_PostCon,PE_map_kurtosis_tissue_PostCon,0.9102823938823509,FGT Enhancement Variation
Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_1,Grouping_based_mean_of_washin_slope_3D_tumor_Group_1,1.0,Tumor Enhancement
Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_2,Grouping_based_mean_of_washin_slope_3D_tumor_Group_2,0.9728648745765768,Tumor Enhancement
Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_2,PE_map_mean_tumor,0.9044363664329693,Tumor Enhancement
Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_3,Grouping_based_mean_of_washin_slope_3D_tumor_Group_3,0.9549208645938089,Tumor Enhancement
Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_1,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_1,0.9339279472637695,Tumor Enhancement
Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_2,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_2,0.9225289615996907,Tumor Enhancement
Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_3,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_3,0.9339483172561714,Tumor Enhancement
Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_1,Grouping_based_mean_of_washin_slope_2D_tumorSlice_Group_1,1.0,Tumor Enhancement
Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_2,Grouping_based_mean_of_washin_slope_2D_tumorSlice_Group_2,0.9663256282511055,Tumor Enhancement
Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_3,Grouping_based_mean_of_washin_slope_2D_tumorSlice_Group_3,0.9876660360402418,Tumor Enhancement
SER_Total_tumor_vol_cu_mm,SER_Partial_tumor_vol_cu_mm,0.9290767794523485,Tumor Enhancement
Autocorrelation_Tumor,Max_probability_Tumor,0.9045830724393594,Tumor Enhancement Texture
Autocorrelation_Tumor,Sum_of_squares_variance_Tumor,0.9948710379895057,Tumor Enhancement Texture
Autocorrelation_Tumor,Sum_avg_Tumor,0.9874786841863848,Tumor Enhancement Texture
Autocorrelation_Tumor,Sum_variance_Tumor,0.9985643430927126,Tumor Enhancement Texture
Contrast_Tumor,Dissimilarity_Tumor,0.9831603941537536,Tumor Enhancement Texture
Contrast_Tumor,Inv_Diff_normalized_Tumor,0.9669952376973449,Tumor Enhancement Texture
Contrast_Tumor,Inv_diff_moment_normalized_Tumor,0.9976907957361857,Tumor Enhancement Texture
Correlation1_Tumor,Correlation2_Tumor,1.0000000000000002,Tumor Enhancement Texture
Dissimilarity_Tumor,Homogeneity1_Tumor,0.9371261738591246,Tumor Enhancement Texture
Dissimilarity_Tumor,Homogeneity2_Tumor,0.9322772900589915,Tumor Enhancement Texture
Dissimilarity_Tumor,Diff_entropy_Tumor,0.9348148355939555,Tumor Enhancement Texture
Dissimilarity_Tumor,Inv_Diff_homo_Tumor,0.9371261738591246,Tumor Enhancement Texture
Dissimilarity_Tumor,Inv_Diff_normalized_Tumor,0.9972384334847262,Tumor Enhancement Texture
Dissimilarity_Tumor,Inv_diff_moment_normalized_Tumor,0.9920178367667272,Tumor Enhancement Texture
Energy_Tumor,Entropy_Tumor,0.9940637914666629,Tumor Enhancement Texture
Energy_Tumor,Homogeneity1_Tumor,0.9678099532187339,Tumor Enhancement Texture
Energy_Tumor,Homogeneity2_Tumor,0.969647532133784,Tumor Enhancement Texture
Energy_Tumor,Max_probability_Tumor,0.9942479166217553,Tumor Enhancement Texture
Energy_Tumor,Sum_avg_Tumor,0.942088103502696,Tumor Enhancement Texture
Energy_Tumor,Sum_entropy_Tumor,0.9961829978072546,Tumor Enhancement Texture
Energy_Tumor,Diff_entropy_Tumor,0.9676857082961529,Tumor Enhancement Texture
Energy_Tumor,Inv_Diff_homo_Tumor,0.9678099532187339,Tumor Enhancement Texture
Entropy_Tumor,Homogeneity1_Tumor,0.9830298939309939,Tumor Enhancement Texture
Entropy_Tumor,Homogeneity2_Tumor,0.984751512959993,Tumor Enhancement Texture
Entropy_Tumor,Max_probability_Tumor,0.9925007232675879,Tumor Enhancement Texture
Entropy_Tumor,Sum_of_squares_variance_Tumor,0.9069193610958814,Tumor Enhancement Texture
Entropy_Tumor,Sum_avg_Tumor,0.9500798610874379,Tumor Enhancement Texture
Entropy_Tumor,Sum_entropy_Tumor,0.9990802006305944,Tumor Enhancement Texture
Entropy_Tumor,Diff_entropy_Tumor,0.9828160745024327,Tumor Enhancement Texture
Entropy_Tumor,Inv_Diff_homo_Tumor,0.9830298939309939,Tumor Enhancement Texture
Homogeneity1_Tumor,Homogeneity2_Tumor,0.9998736606702271,Tumor Enhancement Texture
Homogeneity1_Tumor,Max_probability_Tumor,0.974594754798554,Tumor Enhancement Texture
Homogeneity1_Tumor,Sum_of_squares_variance_Tumor,0.9007503857138043,Tumor Enhancement Texture
Homogeneity1_Tumor,Sum_avg_Tumor,0.9322281573212278,Tumor Enhancement Texture
Homogeneity1_Tumor,Sum_entropy_Tumor,0.9811585073892448,Tumor Enhancement Texture
Homogeneity1_Tumor,Diff_entropy_Tumor,0.995175076621859,Tumor Enhancement Texture
Homogeneity1_Tumor,Inv_Diff_homo_Tumor,1.0,Tumor Enhancement Texture
Homogeneity1_Tumor,Inv_Diff_normalized_Tumor,0.9568463822212045,Tumor Enhancement Texture
Homogeneity2_Tumor,Max_probability_Tumor,0.9761796361729417,Tumor Enhancement Texture
Homogeneity2_Tumor,Sum_of_squares_variance_Tumor,0.9003462368181571,Tumor Enhancement Texture
Homogeneity2_Tumor,Sum_avg_Tumor,0.9329649773121708,Tumor Enhancement Texture
Homogeneity2_Tumor,Sum_entropy_Tumor,0.9825894975757236,Tumor Enhancement Texture
Homogeneity2_Tumor,Diff_entropy_Tumor,0.9950222123789529,Tumor Enhancement Texture
Homogeneity2_Tumor,Inv_Diff_homo_Tumor,0.9998736606702271,Tumor Enhancement Texture
Homogeneity2_Tumor,Inv_Diff_normalized_Tumor,0.9529179312133058,Tumor Enhancement Texture
Max_probability_Tumor,Sum_of_squares_variance_Tumor,0.9137746104375565,Tumor Enhancement Texture
Max_probability_Tumor,Sum_avg_Tumor,0.957575716154466,Tumor Enhancement Texture
Max_probability_Tumor,Sum_variance_Tumor,0.901387615617973,Tumor Enhancement Texture
Max_probability_Tumor,Sum_entropy_Tumor,0.9925883392646104,Tumor Enhancement Texture
Max_probability_Tumor,Diff_entropy_Tumor,0.9651468485997764,Tumor Enhancement Texture
Max_probability_Tumor,Inv_Diff_homo_Tumor,0.974594754798554,Tumor Enhancement Texture
Sum_of_squares_variance_Tumor,Sum_avg_Tumor,0.9896725722324958,Tumor Enhancement Texture
Sum_of_squares_variance_Tumor,Sum_variance_Tumor,0.9980535254957524,Tumor Enhancement Texture
Sum_of_squares_variance_Tumor,Sum_entropy_Tumor,0.904290478368112,Tumor Enhancement Texture
Sum_of_squares_variance_Tumor,Inv_Diff_homo_Tumor,0.9007503857138043,Tumor Enhancement Texture
Sum_avg_Tumor,Sum_variance_Tumor,0.9867754368911196,Tumor Enhancement Texture
Sum_avg_Tumor,Sum_entropy_Tumor,0.9479560717100589,Tumor Enhancement Texture
Sum_avg_Tumor,Diff_entropy_Tumor,0.9214001533825695,Tumor Enhancement Texture
Sum_avg_Tumor,Inv_Diff_homo_Tumor,0.9322281573212274,Tumor Enhancement Texture
Sum_entropy_Tumor,Diff_entropy_Tumor,0.9821114724865796,Tumor Enhancement Texture
Sum_entropy_Tumor,Inv_Diff_homo_Tumor,0.9811585073892448,Tumor Enhancement Texture
Diff_entropy_Tumor,Inv_Diff_homo_Tumor,0.995175076621859,Tumor Enhancement Texture
Diff_entropy_Tumor,Inv_Diff_normalized_Tumor,0.9553469192796532,Tumor Enhancement Texture
Inv_Diff_homo_Tumor,Inv_Diff_normalized_Tumor,0.9568463822212045,Tumor Enhancement Texture
Inv_Diff_normalized_Tumor,Inv_diff_moment_normalized_Tumor,0.9799714089045208,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_2_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_2_with_filling_Tumor,0.9907774453152555,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_4_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_6_without_filling_Tumor,0.9857079997130116,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_4_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_8_without_filling_Tumor,0.9890748287547594,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_4_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_10_without_filling_Tumor,0.9853279026253213,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_4_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_4_with_filling_Tumor,0.9913067512214594,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_4_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_6_with_filling_Tumor,0.9760552703688892,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_4_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_8_with_filling_Tumor,0.9794608567604077,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_4_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_10_with_filling_Tumor,0.975954266412454,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_6_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_8_without_filling_Tumor,0.9933280400246173,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_6_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_10_without_filling_Tumor,0.9929987908239857,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_6_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_4_with_filling_Tumor,0.9773783356365761,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_6_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_6_with_filling_Tumor,0.9912828623593517,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_6_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_8_with_filling_Tumor,0.9842582143555607,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_6_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_10_with_filling_Tumor,0.9842229121121984,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_8_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_10_without_filling_Tumor,0.9955932130839705,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_8_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_4_with_filling_Tumor,0.981047047524309,Tumor Enhancement Texture
Mean_norm_DHOG_max_timepoint_binsize_8_without_filling_Tumor,Mean_norm_DHOG_max_timepoint_binsize_6_with_filling_Tumor,0.9847990837517895,Tumor Enhancement Texture
